[38.34, 16.4, 8.48, 36.13, 35.37, 10.93, 62.980000000000004, 16.85, 0.0, 14.02, 8.31, 34.89, 26.86, 0.0, 14.92, 6.23, 17.3, 14.290000000000001, 12.49, 15.55]
[32606019.441100005, 2110.4411000000546, 14927.441100000062, 3855.4411000000255, 3534.441100000018, 1118.44110000004, 11449.441100000055, 29536.44110000002, 436999.44110000005, 2160.4411000000255, 1106.4411000000546, 6616.441100000011, 3600.4411000000546, 436999.44110000005, 2615.4411000000255, 7447.441100000053, 3228.4411000000255, 2687.4411000000546, 1257.4411000000518, 2259.44110000004]
